id,date,amount,vendor,description,department,category,is_recurring,created_at
1344,2025-04-08,2107.07,Atlassian,Software licenses,Engineering,IT Infrastructure,False,2025-07-09 11:11:54
1345,2025-07-08,7167.18,BambooHR,Recruitment fees,Executive,Personnel,False,2025-07-09 11:11:54
1346,2024-09-09,3972.61,LinkedIn Marketing,Marketing tools subscription,Marketing,Marketing,False,2025-07-09 11:11:54
1347,2025-03-27,2942.18,Facebook Ads,Content creation,Sales,Marketing,False,2025-07-09 11:11:54
1348,2024-11-08,6912.4,McKinsey,Business consulting,Marketing,Professional Services,False,2025-07-09 11:11:54
1349,2025-06-21,9067.37,ADP Payroll,Employee benefits,Finance,Personnel,False,2025-07-09 11:11:54
1350,2025-04-11,2796.97,Atlassian,Cloud hosting costs,Engineering,IT Infrastructure,False,2025-07-09 11:11:54
1351,2025-06-18,416.74,Office Depot,Office materials,Finance,Office Supplies,False,2025-07-09 11:11:54
1352,2025-04-01,2540.98,Salesforce,Content creation,Executive,Marketing,False,2025-07-09 11:11:54
1353,2024-08-12,1696.07,Udemy Business,Online course,HR,Training,False,2025-07-09 11:11:54
1354,2024-08-23,2028.54,Uber,Conference travel,Executive,Travel,False,2025-07-09 11:11:54
1355,2025-05-04,1297.97,O'Reilly Media,Conference registration,Marketing,Training,False,2025-07-09 11:11:54
1356,2024-07-31,355.32,Udemy Business,Professional certification,HR,Training,False,2025-07-09 11:11:54
1357,2025-03-07,227.05,Staples,Office materials,Operations,Office Supplies,False,2025-07-09 11:11:54
1358,2025-05-20,1342.89,Enterprise Rent-A-Car,Client meeting travel,Executive,Travel,False,2025-07-09 11:11:54
1359,2024-09-30,1461.37,AT&T Business,Internet service,Sales,Utilities,False,2025-07-09 11:11:54
1360,2025-07-04,2480.72,Dell Business,Software/hardware,Executive,Equipment,False,2025-07-09 11:11:54
1361,2025-02-06,6064.74,Indeed Hiring,Recruitment fees,Operations,Personnel,True,2025-07-09 11:11:54
1362,2024-12-06,450.28,Coursera Business,Conference registration,Executive,Training,False,2025-07-09 11:11:54
1363,2024-11-30,1305.82,LinkedIn Learning,Conference registration,Operations,Training,False,2025-07-09 11:11:54
1364,2025-02-07,1458.2,AWS Training,Professional certification,Finance,Training,False,2025-07-09 11:11:54
1365,2024-10-07,11347.83,BambooHR,Contractor payment,HR,Personnel,False,2025-07-09 11:11:54
1366,2025-04-07,1294.15,Waste Management,Monthly utilities,Engineering,Utilities,True,2025-07-09 11:11:54
1367,2024-07-26,3117.81,Glassdoor,Recruitment fees,Finance,Personnel,False,2025-07-09 11:11:54
1368,2025-04-06,557.43,AWS,API usage fees,Sales,IT Infrastructure,False,2025-07-09 11:11:54
1369,2025-01-02,72.44,Costco Business,Meeting room supplies,HR,Office Supplies,False,2025-07-09 11:11:54
1370,2025-03-30,752.31,Marriott Hotels,Business trip,Operations,Travel,False,2025-07-09 11:11:54
1371,2025-03-02,2683.58,EY,Business consulting,Executive,Professional Services,False,2025-07-09 11:11:54
1372,2025-05-13,2126.8,General Supplies Co,Miscellaneous expense,Executive,Other,False,2025-07-09 11:11:54
1373,2025-02-22,342.77,Udemy Business,Online course,Sales,Training,False,2025-07-09 11:11:54
1374,2024-08-21,3670.92,Lenovo,Office furniture,Operations,Equipment,False,2025-07-09 11:11:54
1375,2025-01-24,1180.97,Uber,Business trip,HR,Travel,False,2025-07-09 11:11:54
1376,2025-05-04,1194.96,Pluralsight,Online course,Engineering,Training,False,2025-07-09 11:11:54
1377,2025-05-05,628.58,Hootsuite,Ad campaign,Engineering,Marketing,False,2025-07-09 11:11:54
1378,2025-07-04,1071.48,Adobe Creative,Content creation,Finance,Marketing,False,2025-07-09 11:11:54
1379,2024-10-02,2569.67,Google Cloud,Software licenses,Operations,IT Infrastructure,False,2025-07-09 11:11:54
1380,2025-06-17,1767.93,Udemy Business,Professional certification,Sales,Training,False,2025-07-09 11:11:54
1381,2024-09-12,1907.23,Airbnb,Conference travel,Finance,Travel,False,2025-07-09 11:11:54
1382,2024-09-27,2452.26,Expedia,Conference travel,Operations,Travel,False,2025-07-09 11:11:54
1383,2025-04-17,467.36,General Supplies Co,Miscellaneous expense,HR,Other,False,2025-07-09 11:11:54
1384,2025-06-19,3782.22,Deloitte Consulting,Accounting services,Operations,Professional Services,False,2025-07-09 11:11:54
1385,2025-01-13,2666.79,Canon Business,Computer equipment,Engineering,Equipment,False,2025-07-09 11:11:54
1386,2025-05-26,788.51,Waste Management,Internet service,HR,Utilities,False,2025-07-09 11:11:54
1387,2024-10-18,536.88,Miscellaneous Vendor,Miscellaneous expense,Operations,Other,False,2025-07-09 11:11:54
1388,2024-10-01,1635.11,Cisco Systems,Software/hardware,Engineering,Equipment,False,2025-07-09 11:11:54
1389,2024-09-21,8894.4,Uber,Client meeting travel,Sales,Travel,False,2025-07-09 11:11:54
1390,2024-10-22,2436.56,Xerox,Computer equipment,Finance,Equipment,False,2025-07-09 11:11:54
1391,2025-01-03,80.99,Costco Business,Desk supplies,Operations,Office Supplies,False,2025-07-09 11:11:54
1392,2024-11-20,785.97,Verizon Business,Phone service,Sales,Utilities,False,2025-07-09 11:11:54
1393,2024-12-15,12567.55,Workday,Employee benefits,Sales,Personnel,False,2025-07-09 11:11:54
1394,2024-11-14,1848.52,Uber,Conference travel,Finance,Travel,False,2025-07-09 11:11:54
1395,2024-07-17,1927.72,Udemy Business,Conference registration,Finance,Training,False,2025-07-09 11:11:54
1396,2025-05-14,3250.97,Wilson Law Firm,Accounting services,Executive,Professional Services,False,2025-07-09 11:11:54
1397,2025-02-10,630.5,Verizon Business,Monthly utilities,Finance,Utilities,True,2025-07-09 11:11:54
1398,2025-05-17,983.67,General Supplies Co,General business cost,Executive,Other,False,2025-07-09 11:11:54
1399,2024-10-18,14315.59,Salesforce,Content creation,Finance,Marketing,False,2025-07-09 11:11:54
1400,2025-06-10,683.16,Miscellaneous Vendor,General business cost,Finance,Other,False,2025-07-09 11:11:54
1401,2025-02-15,10759.74,BambooHR,Contractor payment,Marketing,Personnel,True,2025-07-09 11:11:54
1402,2025-06-12,4586.49,McKinsey,Legal consultation,HR,Professional Services,False,2025-07-09 11:11:54
1403,2024-10-14,516.76,Costco Business,Office materials,Sales,Office Supplies,False,2025-07-09 11:11:54
1404,2025-02-17,3435.19,Canva,Marketing tools subscription,Sales,Marketing,False,2025-07-09 11:11:54
1405,2025-07-06,786.04,Miscellaneous Vendor,General business cost,Operations,Other,False,2025-07-09 11:11:54
1406,2025-06-10,674.19,Home Depot,Meeting room supplies,Engineering,Office Supplies,False,2025-07-09 11:11:54
1407,2024-07-31,294.41,IKEA Business,Office materials,Sales,Office Supplies,False,2025-07-09 11:11:54
1408,2025-07-01,212.34,Office Depot,Office materials,Engineering,Office Supplies,False,2025-07-09 11:11:54
1409,2024-12-05,1253.98,Waste Management,Phone service,Operations,Utilities,True,2025-07-09 11:11:54
1410,2025-07-04,251.86,Business Services Inc,Miscellaneous expense,Operations,Other,False,2025-07-09 11:11:54
1411,2025-04-10,1764.92,Airbnb,Client meeting travel,Finance,Travel,False,2025-07-09 11:11:54
1412,2024-10-16,7528.46,Legal Services Inc,Legal consultation,Finance,Professional Services,False,2025-07-09 11:11:54
1413,2024-11-13,3592.16,Cisco Systems,Computer equipment,Executive,Equipment,False,2025-07-09 11:11:54
1414,2025-03-30,1341.07,Xerox,Software/hardware,Executive,Equipment,False,2025-07-09 11:11:54
1415,2024-10-02,877.24,General Supplies Co,General business cost,Sales,Other,False,2025-07-09 11:11:54
1416,2024-12-22,5995.38,Canva,Content creation,HR,Marketing,False,2025-07-09 11:11:54
1417,2025-03-25,5089.02,KPMG,Accounting services,HR,Professional Services,False,2025-07-09 11:11:54
1418,2024-08-03,3019.12,HP Enterprise,Office furniture,Marketing,Equipment,False,2025-07-09 11:11:54
1419,2025-04-09,1748.84,Xerox,Software/hardware,Finance,Equipment,False,2025-07-09 11:11:54
1420,2024-11-06,417.19,Google Cloud,Cloud hosting costs,HR,IT Infrastructure,False,2025-07-09 11:11:54
1421,2025-07-05,4274.68,Deloitte Consulting,Business consulting,HR,Professional Services,False,2025-07-09 11:11:54
1422,2025-07-04,1167.92,Slack,Software licenses,Operations,IT Infrastructure,False,2025-07-09 11:11:54
1423,2024-08-21,2299.55,Smith & Associates,Accounting services,Executive,Professional Services,False,2025-07-09 11:11:54
1424,2024-12-13,5596.0,Pacific Gas & Electric,Internet service,Sales,Utilities,False,2025-07-09 11:11:54
1425,2024-08-06,787.26,Cisco Systems,Software/hardware,Engineering,Equipment,False,2025-07-09 11:11:54
1426,2024-11-09,1830.24,Conference Registration,Online course,Engineering,Training,False,2025-07-09 11:11:54
1427,2024-09-22,1302.34,Pluralsight,Conference registration,Engineering,Training,False,2025-07-09 11:11:54
1428,2025-01-03,1111.51,Lyft,Conference travel,HR,Travel,False,2025-07-09 11:11:54
1429,2025-06-03,909.74,ConEd,Monthly utilities,Finance,Utilities,True,2025-07-09 11:11:54
1430,2025-04-10,1928.57,Enterprise Rent-A-Car,Business trip,Sales,Travel,False,2025-07-09 11:11:54
1431,2024-09-29,10751.66,LinkedIn Recruiter,Contractor payment,Engineering,Personnel,True,2025-07-09 11:11:54
1432,2025-02-20,4337.05,Pluralsight,Online course,Sales,Training,False,2025-07-09 11:11:54
1433,2025-01-15,1620.52,Uber,Conference travel,Marketing,Travel,False,2025-07-09 11:11:54
1434,2025-05-05,2853.27,Apple Business,Software/hardware,HR,Equipment,False,2025-07-09 11:11:54
1435,2025-03-16,728.54,Canon Business,Software/hardware,Finance,Equipment,False,2025-07-09 11:11:54
1436,2025-01-21,655.67,Home Depot,Meeting room supplies,Sales,Office Supplies,False,2025-07-09 11:11:54
1437,2024-10-24,1493.51,Microsoft Azure,API usage fees,Executive,IT Infrastructure,False,2025-07-09 11:11:54
1438,2025-06-01,2983.78,Deloitte Consulting,Legal consultation,Operations,Professional Services,False,2025-07-09 11:11:54
1439,2025-01-27,2922.4,Deloitte Consulting,Legal consultation,Operations,Professional Services,False,2025-07-09 11:11:54
1440,2025-03-03,2088.19,Canva,Marketing tools subscription,Sales,Marketing,False,2025-07-09 11:11:54
1441,2025-03-04,306.42,O'Reilly Media,Online course,Finance,Training,False,2025-07-09 11:11:54
1442,2025-01-11,3022.73,Lyft,Client meeting travel,Engineering,Travel,False,2025-07-09 11:11:54
1443,2025-02-08,713.51,Business Services Inc,Miscellaneous expense,Executive,Other,False,2025-07-09 11:11:54
1444,2025-05-02,391.73,Home Depot,Meeting room supplies,Finance,Office Supplies,False,2025-07-09 11:11:54
1445,2024-08-31,751.44,Verizon Business,Phone service,Engineering,Utilities,True,2025-07-09 11:11:54
1446,2025-01-26,421.26,Home Depot,Desk supplies,Sales,Office Supplies,False,2025-07-09 11:11:54
1447,2025-01-10,4860.74,EY,Business consulting,Marketing,Professional Services,False,2025-07-09 11:11:54
1448,2025-06-20,801.45,Miscellaneous Vendor,Miscellaneous expense,Executive,Other,False,2025-07-09 11:11:54
1449,2025-04-05,1350.77,Dell Business,Office furniture,HR,Equipment,False,2025-07-09 11:11:54
1450,2025-04-29,687.82,LinkedIn Learning,Professional certification,Operations,Training,False,2025-07-09 11:11:54
1451,2024-10-16,6618.27,Wilson Law Firm,Business consulting,Operations,Professional Services,False,2025-07-09 11:11:54
1452,2024-08-06,2046.47,GitHub,Cloud hosting costs,HR,IT Infrastructure,False,2025-07-09 11:11:54
1453,2025-06-28,1507.99,Mailchimp,Marketing tools subscription,HR,Marketing,False,2025-07-09 11:11:54
1454,2024-08-15,727.75,Waste Management,Internet service,HR,Utilities,True,2025-07-09 11:11:54
1455,2024-10-06,264.3,ConEd,Internet service,Sales,Utilities,False,2025-07-09 11:11:54
1456,2024-11-15,820.7,Docker,Software licenses,Operations,IT Infrastructure,False,2025-07-09 11:11:54
1457,2024-12-20,428.99,Waste Management,Internet service,Finance,Utilities,False,2025-07-09 11:11:54
1458,2025-06-04,651.01,Business Services Inc,Miscellaneous expense,Executive,Other,False,2025-07-09 11:11:54
1459,2024-12-29,4128.8,Gusto,Contractor payment,Finance,Personnel,True,2025-07-09 11:11:54
1460,2024-07-22,6259.42,Wilson Law Firm,Accounting services,Executive,Professional Services,False,2025-07-09 11:11:54
1461,2024-12-03,3412.28,Dell Business,Computer equipment,Marketing,Equipment,False,2025-07-09 11:11:54
1462,2025-05-02,4874.65,Legal Services Inc,Legal consultation,HR,Professional Services,False,2025-07-09 11:11:54
1463,2025-06-17,692.67,Waste Management,Monthly utilities,Sales,Utilities,False,2025-07-09 11:11:54
1464,2025-06-13,4523.23,Adobe Creative,Ad campaign,Marketing,Marketing,False,2025-07-09 11:11:54
1465,2024-11-12,1145.16,Mailchimp,Content creation,HR,Marketing,False,2025-07-09 11:11:54
1466,2025-04-13,3536.18,HubSpot,Content creation,Finance,Marketing,False,2025-07-09 11:11:54
1467,2025-03-07,609.06,General Supplies Co,Miscellaneous expense,Marketing,Other,False,2025-07-09 11:11:54
1468,2025-02-27,3236.61,Glassdoor,Recruitment fees,Operations,Personnel,False,2025-07-09 11:11:54
1469,2025-01-24,1360.67,Waste Management,Internet service,Sales,Utilities,True,2025-07-09 11:11:54
1470,2025-06-21,221.49,Zoom,API usage fees,HR,IT Infrastructure,True,2025-07-09 11:11:54
1471,2025-03-15,3987.8,Cisco Systems,Software/hardware,Executive,Equipment,False,2025-07-09 11:11:54
1472,2025-01-16,3699.91,Wilson Law Firm,Accounting services,Engineering,Professional Services,False,2025-07-09 11:11:54
1473,2025-06-18,2087.74,Google Ads,Marketing tools subscription,Sales,Marketing,False,2025-07-09 11:11:54
1474,2024-08-22,709.63,IKEA Business,Meeting room supplies,Sales,Office Supplies,False,2025-07-09 11:11:54
1475,2025-06-20,1033.52,Microsoft Azure,Software licenses,Marketing,IT Infrastructure,False,2025-07-09 11:11:54
1476,2024-09-02,3671.56,Canon Business,Office furniture,Marketing,Equipment,False,2025-07-09 11:11:54
1477,2024-12-01,653.0,Costco Business,Office materials,Sales,Office Supplies,False,2025-07-09 11:11:54
1478,2024-07-17,1844.41,Microsoft Azure,Software licenses,Finance,IT Infrastructure,False,2025-07-09 11:11:54
1479,2024-10-18,2005.48,Enterprise Rent-A-Car,Conference travel,Sales,Travel,False,2025-07-09 11:11:54
1480,2025-03-27,13655.57,BambooHR,Contractor payment,Operations,Personnel,False,2025-07-09 11:11:54
1481,2024-11-03,4823.38,HP Enterprise,Computer equipment,HR,Equipment,False,2025-07-09 11:11:54
1482,2025-04-09,868.38,Adobe Creative,Ad campaign,Marketing,Marketing,False,2025-07-09 11:11:54
1483,2025-03-26,4181.42,Hootsuite,Marketing tools subscription,Sales,Marketing,False,2025-07-09 11:11:54
1484,2025-03-05,1026.64,Verizon Business,Internet service,Sales,Utilities,False,2025-07-09 11:11:54
1485,2025-05-18,730.98,Amazon Business,Desk supplies,Executive,Office Supplies,False,2025-07-09 11:11:54
1486,2024-10-01,11151.41,Indeed Hiring,Recruitment fees,Executive,Personnel,False,2025-07-09 11:11:54
1487,2024-12-12,1780.24,HP Enterprise,Software/hardware,Executive,Equipment,False,2025-07-09 11:11:54
1488,2025-02-03,6976.87,PwC,Legal consultation,HR,Professional Services,False,2025-07-09 11:11:54
1489,2024-08-11,290.74,Business Services Inc,General business cost,Sales,Other,False,2025-07-09 11:11:54
1490,2025-05-24,606.43,Atlassian,API usage fees,Finance,IT Infrastructure,True,2025-07-09 11:11:54
1491,2024-12-05,541.44,Miscellaneous Vendor,Miscellaneous expense,HR,Other,False,2025-07-09 11:11:54
1492,2025-04-22,13355.77,PwC,Legal consultation,HR,Professional Services,False,2025-07-09 11:11:54
1493,2024-08-27,1803.07,Conference Registration,Conference registration,Sales,Training,False,2025-07-09 11:11:54
1494,2025-05-24,1421.22,HP Enterprise,Computer equipment,Marketing,Equipment,False,2025-07-09 11:11:54
1495,2024-09-21,1834.2,Heroku,Software licenses,Marketing,IT Infrastructure,False,2025-07-09 11:11:54
1496,2025-06-21,1685.67,Facebook Ads,Marketing tools subscription,Marketing,Marketing,False,2025-07-09 11:11:54
1497,2024-12-22,371.67,Marriott Hotels,Client meeting travel,HR,Travel,False,2025-07-09 11:11:54
1498,2025-03-02,2239.38,Canon Business,Software/hardware,Finance,Equipment,False,2025-07-09 11:11:54
1499,2025-05-31,2949.3,DigitalOcean,Software licenses,Executive,IT Infrastructure,False,2025-07-09 11:11:54
1500,2024-08-03,730.54,AWS Training,Conference registration,Finance,Training,False,2025-07-09 11:11:54
1501,2024-10-18,4268.23,Canva,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1502,2024-10-23,7410.41,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1503,2024-10-15,6784.24,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1504,2024-10-26,1403.19,Mailchimp,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1505,2024-10-17,6219.87,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1506,2024-10-26,5084.79,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1507,2024-10-10,1900.74,Mailchimp,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1508,2024-10-11,5931.87,Mailchimp,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1509,2024-10-28,3798.43,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1510,2024-10-13,7247.78,HubSpot,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1511,2024-10-18,5182.47,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1512,2024-10-16,4094.85,HubSpot,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1513,2024-10-24,4399.89,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1514,2024-10-19,1091.22,Adobe Creative,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1515,2024-10-17,3185.58,Adobe Creative,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1516,2024-10-12,1868.88,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1517,2024-10-21,7379.84,Mailchimp,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1518,2024-10-18,3029.46,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1519,2024-10-06,4326.39,Canva,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1520,2024-10-20,4209.19,HubSpot,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1521,2024-11-12,6814.72,Canva,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1522,2024-11-21,4426.82,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1523,2024-11-18,3144.81,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1524,2024-11-16,7467.42,Adobe Creative,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1525,2024-11-24,6431.57,Adobe Creative,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1526,2024-11-12,2924.34,Google Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1527,2024-11-21,2553.7,HubSpot,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1528,2024-11-27,3868.18,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1529,2024-11-24,3236.02,Canva,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1530,2024-11-10,6383.91,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1531,2024-11-01,6882.85,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1532,2024-11-07,3770.11,HubSpot,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1533,2024-11-26,5180.33,Mailchimp,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1534,2024-11-24,6508.74,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1535,2024-11-17,2124.45,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1536,2024-11-09,7143.99,Canva,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1537,2024-11-08,7257.87,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1538,2024-11-18,2032.82,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1539,2024-11-26,7384.64,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1540,2024-11-11,1056.29,Mailchimp,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1541,2024-12-24,1161.74,HubSpot,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1542,2024-12-19,7395.83,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1543,2024-12-03,6251.2,Adobe Creative,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1544,2024-12-03,5387.23,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1545,2024-12-28,6324.45,Google Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1546,2024-12-03,4402.05,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1547,2024-12-03,5760.12,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1548,2024-12-10,5079.15,Google Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1549,2024-12-06,5511.19,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1550,2024-12-12,2912.91,Google Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1551,2024-12-06,5510.11,Google Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1552,2024-12-09,5296.95,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1553,2024-12-27,6056.76,Facebook Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1554,2024-12-09,5726.92,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1555,2024-12-21,2053.37,Hootsuite,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1556,2024-12-08,3804.11,Salesforce,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1557,2024-12-24,3413.89,Adobe Creative,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1558,2024-12-08,5235.06,LinkedIn Marketing,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1559,2024-12-26,6784.58,Google Ads,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1560,2024-12-19,4206.33,Salesforce,Holiday campaign spending,Marketing,Marketing,False,2025-07-09 11:11:54
1561,2024-06-01,920.76,Delta Airlines,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1562,2024-06-14,2281.02,Enterprise Rent-A-Car,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1563,2024-06-04,2006.46,Hilton,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1564,2024-06-25,1905.36,Uber,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1565,2024-06-28,2879.11,Enterprise Rent-A-Car,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1566,2024-06-24,2778.59,Expedia,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1567,2024-06-23,874.41,Delta Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1568,2024-06-20,2272.62,Delta Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1569,2024-06-06,728.0,Delta Airlines,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1570,2024-06-09,2968.41,Delta Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1571,2024-06-20,459.91,United Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1572,2024-06-13,1361.63,Lyft,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1573,2024-06-16,2562.7,Expedia,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1574,2024-06-08,1429.53,United Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1575,2024-06-22,2192.48,Hilton,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1576,2024-07-25,711.8,Expedia,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1577,2024-07-28,473.03,United Airlines,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1578,2024-07-25,944.89,Lyft,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1579,2024-07-26,1363.44,Lyft,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1580,2024-07-18,1511.03,Marriott Hotels,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1581,2024-07-09,490.18,Hilton,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1582,2024-07-07,3055.59,Expedia,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1583,2024-07-23,1559.39,Marriott Hotels,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1584,2024-07-16,1224.46,Marriott Hotels,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1585,2024-07-23,1142.8,Delta Airlines,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1586,2024-07-03,2324.4,Expedia,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1587,2024-07-21,2740.71,Hilton,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1588,2024-07-11,1664.98,Delta Airlines,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1589,2024-07-20,1882.54,Hilton,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1590,2024-07-15,2771.09,United Airlines,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1591,2024-08-10,2612.36,Hilton,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1592,2024-08-13,610.47,Expedia,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1593,2024-08-21,3220.52,Uber,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1594,2024-08-13,1044.51,Lyft,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1595,2024-08-16,989.66,Marriott Hotels,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1596,2024-08-13,2591.71,Lyft,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1597,2024-08-23,1987.57,United Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1598,2024-08-14,865.63,Lyft,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1599,2024-08-03,2629.52,United Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1600,2024-08-22,3170.18,United Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
1601,2024-08-26,478.69,United Airlines,Summer conference travel,Engineering,Travel,False,2025-07-09 11:11:54
1602,2024-08-16,1719.3,Delta Airlines,Summer conference travel,Sales,Travel,False,2025-07-09 11:11:54
